customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,order_count,total_spend,avg_order_value,ticket_count,order_count_bin,return_rate,return_rate_bin,ticket_count_bin,session_count,session_bin,campaigns_received
CUST00524,2024-03-12,Tier 1,25-34,Influencer,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,10,7161.96,716.196,2.0,6-10,0.1,1-10%,2,1,1-2,1
CUST00525,2024-02-26,Tier 3,25-34,Instagram,,Wellness,Oily,No,2025-09-30,1,train,4,1916.75,479.1875,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00526,2025-07-21,Tier 1,18-24,Instagram,Silver,Fragrance,,Yes,2025-09-30,0,train,2,1519.72,759.86,0.0,2,0.5,26-50%,0,1,1-2,1
CUST00527,2024-07-13,Tier 1,18-24,Marketplace,Silver,Hair Care,Oily,No,2025-09-30,0,train,8,6642.15,830.26875,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00528,2025-04-05,Tier 1,45+,Google Search,,Makeup,Combination,Yes,2025-09-30,0,train,2,1159.92,579.96,0.0,2,0.0,0%,0,1,1-2,1
CUST00529,2025-07-03,Tier 2,18-24,Influencer,,Skin Care,,Yes,2025-09-30,0,train,2,2291.65,1145.825,1.0,2,0.0,0%,1,1,1-2,1
CUST00530,2024-05-13,Tier 2,18-24,Influencer,Gold,Skin Care,Normal,Yes,2025-09-30,0,train,5,3597.6600000000003,719.532,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00531,2025-05-24,Tier 2,25-34,Instagram,,Hair Care,,Yes,2025-09-30,1,test,2,648.41,324.205,1.0,2,0.0,0%,1,1,1-2,1
CUST00532,2024-05-20,Tier 3,25-34,Instagram,,Skin Care,Oily,Yes,2025-09-30,1,validation,4,4895.42,1223.855,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00533,2025-07-20,Tier 1,18-24,Marketplace,,Makeup,,Yes,2025-09-30,0,train,3,2081.04,693.68,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00534,2024-01-07,Tier 3,18-24,Marketplace,Silver,Skin Care,,No,2025-09-30,1,train,5,3110.46,622.092,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00535,2024-10-04,Tier 1,25-34,Influencer,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,5,5156.9,1031.3799999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00536,2024-11-04,Tier 1,25-34,Instagram,,Baby Care,Oily,Yes,2025-09-30,0,train,5,4909.41,981.882,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00537,2025-04-20,Tier 2,35-44,Google Search,,Makeup,,No,2025-09-30,0,train,4,3404.59,851.1475,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00538,2024-02-14,Tier 1,18-24,Instagram,,Baby Care,Combination,Yes,2025-09-30,0,train,9,7445.27,827.2522222222223,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00539,2024-01-30,Tier 1,25-34,Organic,Silver,Baby Care,Sensitive,Yes,2025-09-30,0,validation,9,8708.79,967.6433333333334,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00540,2024-04-22,Tier 1,25-34,Marketplace,Gold,Hair Care,Dry,Yes,2025-09-30,0,train,8,5915.85,739.48125,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00541,2024-08-09,Tier 2,45+,Google Search,,Makeup,,Yes,2025-09-30,0,train,7,5077.73,725.39,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00542,2025-08-05,Tier 1,18-24,Organic,,Skin Care,Sensitive,Yes,2025-09-30,0,train,4,2512.91,628.2275,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00543,2024-06-23,Tier 2,25-34,Instagram,,Baby Care,Dry,Yes,2025-09-30,1,train,4,2320.55,580.1375,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00544,2024-09-09,Tier 2,25-34,Instagram,Gold,Wellness,Normal,No,2025-09-30,1,train,2,2284.46,1142.23,0.0,2,0.0,0%,0,1,1-2,1
CUST00545,2025-05-31,Tier 2,18-24,Referral,Silver,Fragrance,Combination,Yes,2025-09-30,0,train,2,922.53,461.265,1.0,2,0.0,0%,1,1,1-2,1
CUST00546,2025-02-20,Tier 1,45+,Google Search,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,4,3320.79,830.1975,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00547,2025-08-20,Tier 2,18-24,Organic,Gold,Hair Care,Sensitive,Yes,2025-09-30,0,train,2,1679.69,839.845,1.0,2,1.0,>50%,1,1,1-2,1
CUST00548,2025-01-29,Tier 1,35-44,Instagram,,Skin Care,Normal,Yes,2025-09-30,0,train,3,3100.27,1033.4233333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00549,2024-12-09,Tier 1,35-44,Influencer,Silver,Fragrance,Oily,Yes,2025-09-30,1,train,2,1035.57,517.785,1.0,2,0.0,0%,1,1,1-2,1
CUST00550,2025-07-26,Tier 2,35-44,Organic,,Hair Care,Normal,Yes,2025-09-30,0,validation,3,2353.73,784.5766666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00551,2024-08-02,Tier 2,35-44,Google Search,Gold,Hair Care,Combination,Yes,2025-09-30,0,train,4,2251.44,562.86,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00552,2025-06-23,Tier 2,35-44,Referral,Gold,Fragrance,Combination,Yes,2025-09-30,0,train,3,2303.36,767.7866666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00553,2024-03-08,Tier 3,18-24,Instagram,,Skin Care,Oily,Yes,2025-09-30,1,train,4,3183.11,795.7775,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00554,2024-07-28,Tier 2,25-34,Google Search,Platinum,Baby Care,Dry,Yes,2025-09-30,0,train,6,4226.39,704.3983333333334,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00555,2024-07-12,Tier 3,18-24,Instagram,Gold,Baby Care,Combination,Yes,2025-09-30,0,train,6,4854.27,809.0450000000001,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00556,2025-06-26,Tier 2,35-44,Google Search,,Makeup,Dry,No,2025-09-30,1,train,1,936.16,936.16,1.0,1,0.0,0%,1,1,1-2,1
CUST00557,2024-02-18,Tier 1,18-24,Influencer,Silver,Skin Care,Normal,Yes,2025-09-30,0,validation,7,5364.05,766.2928571428572,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00558,2024-06-06,Tier 1,18-24,Influencer,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,679.0699999999999,339.53499999999997,0.0,2,0.0,0%,0,1,1-2,1
CUST00559,2024-12-18,Tier 2,18-24,Influencer,,Skin Care,Oily,Yes,2025-09-30,0,train,3,1821.47,607.1566666666666,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00560,2024-11-23,Tier 3,18-24,Referral,,Baby Care,Sensitive,Yes,2025-09-30,1,validation,1,1135.13,1135.13,0.0,1,0.0,0%,0,1,1-2,1
CUST00561,2025-08-10,Tier 3,35-44,Marketplace,Gold,Hair Care,Oily,No,2025-09-30,0,train,3,2339.96,779.9866666666667,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00562,2024-11-11,Tier 2,18-24,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,2,899.8599999999999,449.92999999999995,2.0,2,0.5,26-50%,2,1,1-2,1
CUST00563,2024-10-11,Tier 1,18-24,Organic,Silver,Wellness,Normal,Yes,2025-09-30,1,train,2,887.86,443.93,0.0,2,0.0,0%,0,1,1-2,1
CUST00564,2024-02-27,Tier 1,45+,Instagram,Gold,Hair Care,Sensitive,Yes,2025-09-30,1,train,8,4592.1900000000005,574.0237500000001,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00565,2025-07-28,Tier 2,18-24,Referral,Platinum,Fragrance,Sensitive,Yes,2025-09-30,0,validation,2,1089.79,544.895,0.0,2,0.0,0%,0,1,1-2,1
CUST00566,2025-02-28,Tier 2,18-24,Instagram,,Hair Care,Normal,No,2025-09-30,0,train,3,1894.99,631.6633333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00567,2024-03-31,Tier 2,18-24,Google Search,,Hair Care,Normal,No,2025-09-30,0,test,10,6288.55,628.855,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00568,2025-07-21,Tier 3,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,1,test,1,482.12,482.12,0.0,1,0.0,0%,0,1,1-2,1
CUST00569,2025-04-28,Tier 2,18-24,Google Search,,Wellness,,Yes,2025-09-30,0,train,3,944.54,314.84666666666664,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00570,2024-03-09,Tier 1,25-34,Referral,,Skin Care,,Yes,2025-09-30,1,test,3,2545.7200000000003,848.5733333333334,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST00571,2025-08-12,Tier 1,18-24,Marketplace,,Hair Care,,Yes,2025-09-30,0,train,3,1977.83,659.2766666666666,1.0,3-5,0.3333333333333333,26-50%,1,1,1-2,1
CUST00572,2024-12-30,Tier 1,18-24,Marketplace,,Skin Care,,Yes,2025-09-30,1,train,6,3305.75,550.9583333333334,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00573,2024-11-19,Tier 2,35-44,Google Search,Silver,Makeup,Oily,Yes,2025-09-30,1,train,5,2912.39,582.478,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00574,2024-10-15,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,2025-09-30,0,validation,9,7029.03,781.0033333333333,1.0,6-10,0.1111111111111111,11-25%,1,1,1-2,1
CUST00575,2025-06-22,Tier 2,35-44,Marketplace,Silver,Hair Care,Oily,Yes,2025-09-30,1,train,1,548.72,548.72,1.0,1,0.0,0%,1,1,1-2,1
CUST00576,2025-01-06,Tier 2,18-24,Influencer,,Wellness,Dry,Yes,2025-09-30,1,train,2,799.27,399.635,0.0,2,0.0,0%,0,1,1-2,1
CUST00577,2024-05-25,Tier 1,35-44,Instagram,Platinum,Hair Care,Oily,Yes,2025-09-30,0,train,7,5138.93,734.1328571428572,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00578,2024-04-20,Tier 2,18-24,Marketplace,,Wellness,Oily,Yes,2025-09-30,1,train,2,3054.7200000000003,1527.3600000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST00579,2025-09-08,Tier 3,18-24,Instagram,,Skin Care,,No,2025-09-30,1,train,1,301.68,301.68,0.0,1,0.0,0%,0,1,1-2,1
CUST00580,2025-05-27,Tier 2,35-44,Referral,,Fragrance,Oily,Yes,2025-09-30,0,test,2,1073.3,536.65,0.0,2,0.0,0%,0,1,1-2,1
CUST00581,2025-07-04,Tier 2,18-24,Influencer,Gold,Fragrance,Combination,Yes,2025-09-30,1,validation,2,1527.79,763.895,0.0,2,0.0,0%,0,1,1-2,1
CUST00582,2024-07-04,Tier 3,35-44,Referral,,Hair Care,Sensitive,Yes,2025-09-30,1,train,1,392.06,392.06,1.0,1,0.0,0%,1,1,1-2,1
CUST00583,2024-10-22,Tier 1,25-34,Google Search,,Skin Care,Normal,No,2025-09-30,1,train,4,3652.46,913.115,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00584,2025-02-21,Tier 3,25-34,Instagram,,Fragrance,Combination,No,2025-09-30,1,train,1,591.05,591.05,0.0,1,0.0,0%,0,1,1-2,1
CUST00585,2024-04-17,Tier 2,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,0,validation,9,5765.21,640.5788888888889,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00586,2024-03-07,Tier 1,25-34,Instagram,Gold,Hair Care,Dry,No,2025-09-30,1,train,4,1853.61,463.4025,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00587,2025-08-18,Tier 2,25-34,Organic,Gold,Hair Care,,Yes,2025-09-30,0,train,2,811.8,405.9,0.0,2,0.5,26-50%,0,1,1-2,1
CUST00588,2025-04-10,Tier 1,18-24,Referral,Silver,Skin Care,Oily,No,2025-09-30,0,test,2,1020.69,510.345,0.0,2,0.0,0%,0,1,1-2,1
CUST00589,2024-07-02,Tier 2,25-34,Instagram,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,5,4196.7699999999995,839.3539999999999,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00590,2024-10-27,Tier 2,35-44,Google Search,,Fragrance,Normal,Yes,2025-09-30,1,train,3,3961.05,1320.3500000000001,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00591,2024-05-01,Tier 1,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,1,train,2,1767.15,883.575,1.0,2,0.0,0%,1,1,1-2,1
CUST00592,2025-03-17,Tier 2,18-24,Referral,,Makeup,,Yes,2025-09-30,1,test,2,1084.48,542.24,0.0,2,0.0,0%,0,1,1-2,1
CUST00593,2024-06-09,Tier 1,25-34,Referral,Platinum,Baby Care,Sensitive,No,2025-09-30,0,train,6,4295.48,715.9133333333333,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00594,2024-05-11,Tier 1,35-44,Marketplace,,Fragrance,Sensitive,Yes,2025-09-30,1,train,1,448.78,448.78,0.0,1,0.0,0%,0,1,1-2,1
CUST00595,2024-02-27,Tier 1,35-44,Marketplace,Silver,Wellness,Oily,No,2025-09-30,0,train,6,3393.2200000000003,565.5366666666667,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00596,2024-02-08,Tier 3,25-34,Referral,Gold,Skin Care,,Yes,2025-09-30,1,test,4,2927.96,731.99,3.0,3-5,0.0,0%,3-4,1,1-2,1
CUST00597,2024-11-26,Tier 3,25-34,Instagram,Silver,Hair Care,Normal,No,2025-09-30,1,train,4,3041.18,760.295,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00598,2025-03-22,Tier 2,18-24,Influencer,,Fragrance,Dry,Yes,2025-09-30,0,train,4,2429.15,607.2875,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00599,2024-08-19,Tier 3,25-34,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,5,3511.4900000000002,702.298,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00600,2024-03-19,Tier 1,25-34,Organic,,Baby Care,Dry,Yes,2025-09-30,1,validation,3,1248.1399999999999,416.0466666666666,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00601,2025-07-14,Tier 1,18-24,Marketplace,Gold,Baby Care,Dry,Yes,2025-09-30,1,train,1,537.85,537.85,0.0,1,0.0,0%,0,1,1-2,1
CUST00602,2025-06-29,Tier 3,35-44,Influencer,Gold,Makeup,Oily,Yes,2025-09-30,1,test,1,171.18,171.18,0.0,1,0.0,0%,0,1,1-2,1
CUST00603,2024-11-03,Tier 1,35-44,Organic,Gold,Baby Care,Combination,Yes,2025-09-30,0,train,10,5262.13,526.213,4.0,6-10,0.0,0%,3-4,1,1-2,1
CUST00604,2024-08-29,Tier 1,25-34,Instagram,,Fragrance,Combination,Yes,2025-09-30,0,train,3,1794.88,598.2933333333334,0.0,3-5,0.3333333333333333,26-50%,0,1,1-2,1
CUST00605,2024-07-25,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes,2025-09-30,1,train,5,3199.79,639.958,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00606,2024-02-26,Tier 1,35-44,Marketplace,Gold,Wellness,Combination,No,2025-09-30,1,train,1,240.15,240.15,0.0,1,0.0,0%,0,1,1-2,1
CUST00607,2024-05-23,Tier 2,25-34,Referral,,Makeup,Normal,No,2025-09-30,1,train,3,2332.76,777.5866666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00608,2024-08-31,Tier 2,25-34,Google Search,Gold,Makeup,,No,2025-09-30,0,train,4,3561.7799999999997,890.4449999999999,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00609,2024-08-07,Tier 2,45+,Google Search,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,validation,6,5268.07,878.0116666666667,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00610,2024-09-09,Tier 3,45+,Influencer,,Makeup,Sensitive,Yes,2025-09-30,0,validation,6,4356.29,726.0483333333333,2.0,6-10,0.3333333333333333,26-50%,2,1,1-2,1
CUST00611,2024-02-25,Tier 3,35-44,Instagram,,Hair Care,,Yes,2025-09-30,1,train,4,3472.66,868.165,3.0,3-5,0.25,11-25%,3-4,1,1-2,1
CUST00612,2025-03-29,Tier 3,25-34,Google Search,Platinum,Skin Care,Oily,No,2025-09-30,1,train,2,2120.98,1060.49,0.0,2,0.0,0%,0,1,1-2,1
CUST00613,2024-06-13,Tier 2,45+,Organic,Silver,Hair Care,Oily,Yes,2025-09-30,0,test,8,6032.84,754.105,2.0,6-10,0.125,11-25%,2,1,1-2,1
CUST00614,2025-02-26,Tier 1,45+,Referral,Gold,Skin Care,Dry,Yes,2025-09-30,1,train,1,267.96,267.96,0.0,1,0.0,0%,0,1,1-2,1
CUST00615,2025-07-14,Tier 2,35-44,Instagram,,Baby Care,,Yes,2025-09-30,1,train,1,446.03,446.03,1.0,1,1.0,>50%,1,1,1-2,1
CUST00616,2024-11-08,Tier 1,25-34,Instagram,,Wellness,,No,2025-09-30,1,train,5,2628.3,525.6600000000001,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00617,2024-11-23,Tier 3,25-34,Instagram,,Baby Care,Sensitive,No,2025-09-30,0,validation,13,7918.74,609.1338461538461,5.0,11+,0.07692307692307693,1-10%,5+,1,1-2,1
CUST00618,2025-01-21,Tier 3,45+,Instagram,Gold,Wellness,,Yes,2025-09-30,0,train,3,2003.1,667.6999999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00619,2024-09-25,Tier 1,35-44,Google Search,,Skin Care,Oily,No,2025-09-30,0,train,6,2572.91,428.8183333333333,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00620,2025-06-22,Tier 3,25-34,Referral,Silver,Skin Care,,Yes,2025-09-30,0,train,2,1045.42,522.71,1.0,2,0.0,0%,1,1,1-2,1
CUST00621,2025-05-21,Tier 2,25-34,Instagram,,Fragrance,,Yes,2025-09-30,1,train,1,348.53,348.53,0.0,1,0.0,0%,0,1,1-2,1
CUST00622,2024-10-24,Tier 1,45+,Referral,,Baby Care,,Yes,2025-09-30,1,train,3,2009.7800000000002,669.9266666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00623,2025-02-11,Tier 2,35-44,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,5,3290.23,658.046,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST00624,2024-12-28,Tier 3,45+,Influencer,Silver,Makeup,Oily,Yes,2025-09-30,1,train,1,270.09,270.09,0.0,1,0.0,0%,0,1,1-2,1
CUST00625,2025-01-14,Tier 3,18-24,Instagram,,Skin Care,Combination,No,2025-09-30,1,train,4,2155.58,538.895,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00626,2025-06-27,Tier 1,25-34,Google Search,Platinum,Hair Care,Sensitive,No,2025-09-30,0,train,3,2283.05,761.0166666666668,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00627,2024-09-27,Tier 2,25-34,Instagram,Silver,Hair Care,Dry,Yes,2025-09-30,1,validation,3,2765.27,921.7566666666667,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00628,2024-07-12,Tier 1,18-24,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,6,3681.37,613.5616666666666,2.0,6-10,0.0,0%,2,1,1-2,1
CUST00629,2025-07-28,Tier 2,25-34,Organic,Gold,Skin Care,Oily,Yes,2025-09-30,0,train,2,1364.28,682.14,0.0,2,0.0,0%,0,1,1-2,1
CUST00630,2024-10-06,Tier 2,25-34,Instagram,Platinum,Skin Care,Normal,Yes,2025-09-30,0,train,4,3090.95,772.7375,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00631,2024-04-06,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,No,2025-09-30,1,train,10,6076.9,607.6899999999999,2.0,6-10,0.1,1-10%,2,1,1-2,1
CUST00632,2025-04-16,Tier 2,35-44,Referral,Gold,Baby Care,Oily,Yes,2025-09-30,1,train,1,1078.63,1078.63,0.0,1,0.0,0%,0,1,1-2,1
CUST00633,2025-08-05,Tier 3,18-24,Organic,,Makeup,,Yes,2025-09-30,0,train,2,2549.94,1274.97,0.0,2,0.0,0%,0,1,1-2,1
CUST00634,2024-07-01,Tier 2,25-34,Google Search,,Skin Care,Combination,No,2025-09-30,1,train,4,1711.76,427.94,2.0,3-5,0.25,11-25%,2,1,1-2,1
CUST00635,2024-05-03,Tier 3,25-34,Marketplace,Gold,Wellness,Normal,Yes,2025-09-30,1,test,1,1016.46,1016.46,0.0,1,0.0,0%,0,1,1-2,1
CUST00636,2025-05-16,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,No,2025-09-30,0,train,3,3886.17,1295.39,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00637,2024-02-11,Tier 3,25-34,Marketplace,Silver,Makeup,Combination,Yes,2025-09-30,0,train,7,6428.4,918.342857142857,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00638,2024-03-22,Tier 2,45+,Instagram,,Wellness,Dry,Yes,2025-09-30,1,train,6,3093.33,515.555,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00639,2024-02-16,Tier 2,25-34,Google Search,,Makeup,Sensitive,Yes,2025-09-30,1,validation,3,2753.19,917.73,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00640,2025-04-18,Tier 1,18-24,Google Search,,Fragrance,Sensitive,Yes,2025-09-30,1,train,1,641.86,641.86,0.0,1,0.0,0%,0,1,1-2,1
CUST00641,2024-09-28,Tier 3,25-34,Organic,,Skin Care,Normal,Yes,2025-09-30,0,train,7,6023.219999999999,860.4599999999999,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00642,2025-02-08,Tier 1,18-24,Referral,Silver,Fragrance,,Yes,2025-09-30,0,train,4,3164.42,791.105,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00643,2025-01-04,Tier 3,35-44,Marketplace,Silver,Skin Care,Dry,Yes,2025-09-30,1,test,1,1091.34,1091.34,0.0,1,0.0,0%,0,1,1-2,1
CUST00644,2024-01-28,Tier 2,18-24,Marketplace,,Baby Care,Normal,Yes,2025-09-30,1,test,7,3822.27,546.0385714285715,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00645,2024-01-23,Tier 3,18-24,Marketplace,,Hair Care,Oily,No,2025-09-30,1,test,3,2730.59,910.1966666666667,2.0,3-5,0.0,0%,2,1,1-2,1
CUST00646,2025-02-05,Tier 1,18-24,Marketplace,Silver,Wellness,Combination,No,2025-09-30,0,train,7,6203.32,886.1885714285714,1.0,6-10,0.14285714285714285,11-25%,1,1,1-2,1
CUST00647,2025-05-14,Tier 2,25-34,Marketplace,Gold,Wellness,Combination,Yes,2025-09-30,1,test,1,507.52,507.52,1.0,1,0.0,0%,1,1,1-2,1
CUST00648,2025-07-20,Tier 3,18-24,Google Search,,Hair Care,,Yes,2025-09-30,0,train,4,2724.16,681.04,0.0,3-5,0.25,11-25%,0,1,1-2,1
CUST00649,2024-07-15,Tier 2,25-34,Referral,Silver,Makeup,Normal,No,2025-09-30,1,train,6,3181.62,530.27,4.0,6-10,0.16666666666666666,11-25%,3-4,1,1-2,1
CUST00650,2025-02-03,Tier 3,45+,Marketplace,Silver,Makeup,Dry,Yes,2025-09-30,1,validation,3,2622.0099999999998,874.0033333333332,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00651,2024-05-12,Tier 1,18-24,Referral,Silver,Wellness,Combination,Yes,2025-09-30,0,train,8,5404.83,675.60375,0.0,6-10,0.0,0%,0,1,1-2,1
CUST00652,2024-09-24,Tier 1,25-34,Organic,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,5,5030.61,1006.122,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00653,2025-05-13,Tier 1,25-34,Google Search,,Fragrance,Sensitive,No,2025-09-30,0,train,5,4120.93,824.186,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00654,2024-04-16,Tier 3,35-44,Referral,,Fragrance,Oily,No,2025-09-30,0,train,8,7323.56,915.445,2.0,6-10,0.25,11-25%,2,1,1-2,1
CUST00655,2024-04-14,Tier 1,35-44,Instagram,Silver,Fragrance,Sensitive,Yes,2025-09-30,0,train,11,6803.96,618.5418181818181,0.0,11+,0.0,0%,0,1,1-2,1
CUST00656,2024-04-11,Tier 1,18-24,Organic,,Skin Care,Combination,No,2025-09-30,0,train,5,4088.21,817.642,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00657,2024-10-20,Tier 1,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,1,test,4,1287.49,321.8725,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST00658,2024-05-21,Tier 1,35-44,Google Search,,Fragrance,,Yes,2025-09-30,1,train,2,2355.97,1177.985,1.0,2,0.0,0%,1,1,1-2,1
CUST00659,2025-06-13,Tier 1,45+,Google Search,Platinum,Skin Care,Oily,Yes,2025-09-30,0,validation,3,1580.63,526.8766666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00660,2025-08-11,Tier 2,18-24,Marketplace,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,test,2,1265.6799999999998,632.8399999999999,0.0,2,0.0,0%,0,1,1-2,1
CUST00661,2024-11-17,Tier 1,45+,Google Search,,Wellness,,Yes,2025-09-30,1,train,3,1105.96,368.65333333333336,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00662,2025-03-28,Tier 3,35-44,Organic,,Skin Care,Sensitive,Yes,2025-09-30,1,train,1,852.96,852.96,0.0,1,0.0,0%,0,1,1-2,1
CUST00663,2024-05-09,Tier 2,25-34,Instagram,,Hair Care,Sensitive,No,2025-09-30,1,train,8,5700.78,712.5975,2.0,6-10,0.125,11-25%,2,1,1-2,1
CUST00664,2025-08-29,Tier 3,25-34,Google Search,,Hair Care,,Yes,2025-09-30,0,train,2,883.48,441.74,1.0,2,0.0,0%,1,1,1-2,1
CUST00665,2024-02-18,Tier 3,35-44,Referral,,Skin Care,Sensitive,No,2025-09-30,0,train,10,7120.71,712.071,2.0,6-10,0.1,1-10%,2,1,1-2,1
CUST00666,2025-06-30,Tier 1,35-44,Google Search,Silver,Fragrance,Normal,Yes,2025-09-30,0,train,2,1618.57,809.285,1.0,2,0.0,0%,1,1,1-2,1
CUST00667,2024-12-01,Tier 1,25-34,Organic,,Skin Care,Combination,No,2025-09-30,0,test,6,6032.9400000000005,1005.4900000000001,2.0,6-10,0.16666666666666666,11-25%,2,1,1-2,1
CUST00668,2025-05-02,Tier 1,18-24,Marketplace,,Baby Care,Combination,No,2025-09-30,1,train,2,952.4100000000001,476.20500000000004,0.0,2,0.0,0%,0,1,1-2,1
CUST00669,2025-05-16,Tier 1,35-44,Instagram,,Hair Care,Combination,Yes,2025-09-30,0,train,4,3395.9199999999996,848.9799999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST00670,2024-08-05,Tier 1,25-34,Instagram,,Wellness,Oily,Yes,2025-09-30,1,train,4,3756.69,939.1725,1.0,3-5,0.0,0%,1,1,1-2,1
CUST00671,2024-02-11,Tier 1,25-34,Google Search,,Skin Care,Oily,No,2025-09-30,0,train,9,6239.3,693.2555555555556,1.0,6-10,0.0,0%,1,1,1-2,1
CUST00672,2024-11-08,Tier 1,35-44,Organic,,Skin Care,Sensitive,Yes,2025-09-30,1,train,1,434.37,434.37,0.0,1,0.0,0%,0,1,1-2,1
CUST00673,2025-04-08,Tier 3,45+,Referral,Silver,Baby Care,Dry,Yes,2025-09-30,1,train,1,1297.2,1297.2,0.0,1,0.0,0%,0,1,1-2,1
